uuid,MEAN_RR,MEDIAN_RR,SDRR,pNN25,pNN50,HR,condition,Synthesized_Heart_Rates,Heart_Rate_1,Heart_Rate_2,Heart_Rate_3,Heart_Rate_4,Heart_Rate_5,Heart_Rate_6,Heart_Rate_7,Heart_Rate_8,Heart_Rate_9,Heart_Rate_10
db34865e-f077-443c-a48e-f1cddef01fc0,929.1017501,731.6549,370.4738541,7.4,1.266666667,73.99414148,no stress,"[309.08154156  53.6919048  111.79690909  56.28383541  52.56765254
  87.39335115  40.66627514  51.54021659  64.02650303  96.41623696]",309.0815415645395,53.69190479864433,111.79690909344622,56.2838354116538,52.567652537872014,87.39335115463996,40.666275136836205,51.54021659025941,64.02650302749716,96.41623696291497
4c3c9399-ff20-4ada-b797-95da65a36eda,1001.649351,1006.96165,97.81218585,29.53333333,2.533333333,60.53674235,interruption,"[63.38472131 51.57167939 57.43773057 68.94823337 52.40091775 65.82552469
 54.72495492 64.96728729 56.07092907 50.38708208]",63.38472131333,51.57167939205679,57.437730568424165,68.94823337312431,52.40091774735937,65.82552469219902,54.724954919730465,64.96728729072173,56.07092907475093,50.387082080629334
91cd128e-4400-4001-bc5c-921f9fa8eead,933.419369,957.83263,117.4141318,16.06666667,3.266666667,65.54906297,time pressure,"[60.8794117  57.0788295  80.74892118 94.45066856 86.74323608 48.80449898
 53.57647547 88.68331048 59.89188291 63.65471478]",60.879411696188775,57.07882950144634,80.74892118205062,94.45066856387668,86.74323607694802,48.804498976870406,53.5764754698901,88.68331048118691,59.89188291372935,63.65471477610039
24f9f1d5-0641-4bf6-b92f-85252ac38f03,784.9290235,786.172,71.77455527,7.2,0.2,77.13298032,no stress,"[79.13668926 77.91280952 69.09603088 70.60110075 84.28137264 69.10463813
 84.08758954 68.20530178 82.42874696 76.10754146]",79.13668926118987,77.91280952247475,69.09603087576421,70.60110075076501,84.28137264096164,69.1046381267894,84.08758953651598,68.20530177890983,82.42874695521027,76.10754145964223
f35e8dad-7b0c-45fb-ba42-5fae60764663,768.5960196,786.18077,59.55781547,0.266666667,0.0,78.57847301,no stress,"[84.59546904 86.59468591 72.32365107 73.89545126 79.81932878 87.6694675
 83.47728666 74.79118854 77.99987261 79.89073788]",84.5954690438125,86.59468591381864,72.32365107409652,73.89545126408427,79.81932878081456,87.669467496153,83.47728666136427,74.79118854269805,77.99987260635471,79.8907378767129
cbdb31d7-49fa-4abd-b2fd-d50ed8b0ee55,903.7274521,884.52338,333.2960096,8.933333333,2.0,78.14664556,interruption,"[ 49.08269117  63.56405024  44.26528656  36.99827731  53.85924687
  48.65675523  63.27721503  67.1403766   44.46724855 122.92189852]",49.082691174825456,63.56405023985771,44.265286562765326,36.998277310782164,53.859246867808764,48.65675523163786,63.27721503049225,67.14037659996654,44.4672485484788,122.92189852230324
8ccf0d5f-84d0-4bba-87e0-34c8d8036665,863.7660676,764.881975,247.4631061,10.33333333,1.6,74.6986733,time pressure,"[70.85330233 96.79028422 76.17877579 75.43672668 98.67001732 66.87913908
 61.9353189  71.69714241 67.80234133 65.8871665 ]",70.85330232766353,96.79028422315982,76.17877578935963,75.43672668143472,98.67001731856763,66.87913907586429,61.93531889902832,71.69714241472401,67.80234133097832,65.88716649693872
d8bd152b-3d79-4f5b-8d41-2fdf7bfc8d44,785.8086336,788.91721,74.57069267,7.266666667,0.066666667,77.07253401,no stress,"[ 69.62019308  86.40410726  80.79121135  86.02729287  83.7005105
  68.64194551 100.08494664  77.99465727  78.31830518  78.64073536]",69.62019307738309,86.40410725819409,80.79121135032118,86.02729287398866,83.70051049584242,68.64194550756544,100.0849466405241,77.99465726868675,78.31830517924247,78.64073535516471
9cc6eeb4-05c9-430a-a722-6ab06222f52f,937.3233799,932.6756,76.20644221,23.86666667,1.533333333,64.43569405,interruption,"[65.11464594 63.96736698 58.3555214  68.61306317 70.083975   64.59362005
 65.89816712 61.66412726 72.92723355 61.87121394]",65.11464594209755,63.96736698211459,58.355521402174645,68.61306316900773,70.08397500279867,64.59362004656637,65.89816712411505,61.664127255836675,72.92723354723455,61.87121393555564
89f9e23f-19db-4ee5-b037-789bb0f0ecd5,1135.915277,1167.41145,160.4784452,23.26666667,3.066666667,54.11736769,interruption,"[47.49364651 50.9358898  53.90785097 54.60942637 51.10174731 47.40352356
 53.80763494 47.44428908 50.10046894 77.39588427]",47.49364651317168,50.93588980046851,53.90785097370115,54.60942636941503,51.101747309339316,47.40352355505017,53.807634944781306,47.44428907850653,50.10046893868889,77.39588427380467
49f329db-00da-457f-aa37-1d4460d5e489,685.9895644,664.836165,181.7096297,8.0,1.933333333,92.88241011,no stress,"[125.39186261 112.47517143 158.62221076  81.89126364  70.59404692
  69.43203181  67.63038083  72.49119543 127.01651038  78.31793126]",125.39186261179111,112.47517142526134,158.62221076219794,81.89126364408901,70.59404691609998,69.43203181070294,67.63038083390741,72.49119543157994,127.01651038102106,78.31793126459863
6587e331-2ed7-4ea9-bc8c-ea1f839bf1d1,675.0706032,690.22796,90.09173894,4.4,0.933333333,91.15471627,no stress,"[ 90.42348138 103.87155776 115.92846398  95.02581923  91.91311593
  88.04156898  98.16681016  76.86408643  95.69164094 101.60507841]",90.42348138244908,103.87155775830306,115.92846398214672,95.02581923121821,91.91311592731729,88.04156898485466,98.16681015523245,76.86408643260451,95.69164093956057,101.60507840897078
298bd0f8-e1dc-42e0-b19b-5ad73c73eea1,740.0583626,739.631655,55.09489076,2.133333333,0.0,81.53077188,no stress,"[88.10905664 80.77710691 72.26671204 79.44684623 88.93823248 86.1904964
 77.42324403 81.87294851 80.68888735 73.35966365]",88.10905664061472,80.7771069136745,72.26671204217001,79.44684623064191,88.93823247674393,86.19049639818495,77.42324403225555,81.87294851166926,80.68888734672115,73.35966365446224
90d58902-ab0f-40eb-ae24-bc40162578ca,855.8266587,842.66229,123.349675,13.86666667,1.533333333,71.38984559,time pressure,"[136.88001899  73.37021321  68.4168832   49.88723056  72.82688023
  72.73124048  65.06830768  71.26455424  68.6211176   68.07683684]",136.88001899323706,73.37021320613286,68.41688319809553,49.887230564566956,72.826880230632,72.73124048246545,65.06830767920528,71.26455424144505,68.62111760354361,68.07683683572911
6e0152a3-6f0a-4a13-b4c6-f95771b13377,941.5835076,917.07484,170.3630122,14.6,2.466666667,65.6603404,time pressure,"[48.48856981 58.82010912 48.84557328 64.04487547 59.31327285 67.89509825
 70.14854315 56.05507044 97.54968375 74.90306026]",48.48856981237725,58.820109124115596,48.845573281615735,64.04487546639525,59.31327284815178,67.89509825348468,70.14854314659624,56.05507043583,97.54968375269928,74.9030602598581
abea0a32-f28b-4fc1-b4a9-ba3336d48a08,784.3551693,784.108885,70.60920009,5.333333333,0.133333333,77.12262093,no stress,"[91.82078523 67.3829427  73.86642483 70.01649014 75.17044099 82.3031799
 81.63573225 66.81884807 71.5376771  76.83469602]",91.82078522648851,67.38294269926776,73.86642483416372,70.01649013977823,75.17044098924421,82.30317990443208,81.63573225388394,66.81884807285118,71.53767709571493,76.83469601762206
a3531c2e-7a9d-4e12-bf0a-cd9172781d91,920.1204646,865.184215,158.8999536,9.333333333,0.466666667,67.00662801,no stress,"[57.82461607 56.25857692 62.48460012 49.80923158 59.58506203 58.70360712
 61.72443363 80.67940114 45.79286198 61.6929149 ]",57.824616070337704,56.25857692013997,62.48460012179967,49.80923157613507,59.5850620301693,58.703607117283255,61.72443362924756,80.67940114231627,45.79286198320304,61.69291489583163
ccab1b48-c25e-4f11-b783-268f9e1965f2,1118.389522,1117.64955,114.2469504,19.46666667,0.4,54.23710041,time pressure,"[61.02890473 45.3431367  57.78180544 50.27904988 56.21154876 56.23645835
 54.52344708 54.33077584 46.40643711 56.65749198]",61.028904730464355,45.34313670304885,57.78180544118359,50.27904987565024,56.21154875559815,56.23645834871391,54.52344707979215,54.330775844654134,46.40643710985509,56.6574919813611
feaa28e6-a4b3-43b0-87b2-1af1832cf363,971.5368434,971.99491,62.12139923,3.2,0.2,62.01290877,no stress,"[55.64588192 63.09530837 60.73946801 61.84063289 65.04850247 65.10028995
 56.2337394  61.66325003 55.75526935 58.84906854]",55.645881915187,63.095308366624955,60.739468009918944,61.84063289354339,65.04850247490226,65.10028995319483,56.23373940236979,61.663250025002974,55.755269348347554,58.849068544285714
b351c87d-2b80-4ffe-857a-78248bbdf7cc,947.187643,746.747925,415.3716222,11.93333333,2.6,76.19465421,no stress,"[171.91752526  76.14980197 965.13985402  48.50926428  69.55183014
  66.82573174  52.69110683  66.09081986  40.54030766  49.90533206]",171.91752526129304,76.14980197126019,965.1398540228951,48.509264275981,69.55183013680666,66.82573173705953,52.69110682873037,66.09081986025545,40.54030765700299,49.90533206004842
d8e5aac5-0057-4080-a4fa-7d90289f1da7,707.7156232,722.23575,82.60944301,1.133333333,0.0,86.18384742,no stress,"[85.86205238 69.24142466 80.73489075 91.70391827 86.82593237 74.81747142
 72.43547376 84.84094859 88.74241263 87.86495311]",85.86205238360176,69.24142465524035,80.73489074735221,91.7039182717968,86.82593236881753,74.81747141899979,72.43547375880902,84.84094858582904,88.74241263061069,87.86495310900845
4f08cb66-bd3c-438f-8f3d-fd80b2ec4b4a,634.1976366,620.609895,65.52822562,5.466666667,0.666666667,95.54692197,interruption,"[ 79.5168787   81.38746898  87.4135701   84.9477258  112.33091933
  99.80889232  90.0316038   98.09180223  95.34394831  87.54252489]",79.51687869786494,81.38746898104895,87.41357009528673,84.94772580495057,112.33091932639026,99.80889232458992,90.0316037993723,98.0918022311566,95.34394830827001,87.54252489384535
24f82c1f-1b7b-4ff6-b3cb-e3f60b5ec95c,711.2256215,706.622315,72.70206303,27.8,1.333333333,85.24075906,interruption,"[88.05497923 89.10730207 84.97014561 99.88290157 74.33954047 76.97691376
 82.49572706 75.48846608 87.5680195  74.2261388 ]",88.05497922774542,89.10730207176834,84.97014560638158,99.8829015715171,74.33954046732906,76.97691376263944,82.49572706154416,75.4884660803408,87.56801950452349,74.22613880262557
26f92a34-706d-4b0b-b193-8a8f0eb0bde8,964.0782041,787.93374,410.3268781,11.86666667,2.6,74.51665381,no stress,"[ 48.04210133  50.30668353  71.05848598  59.20201827 121.69162094
  68.34890366  41.75773296  68.41246207  37.64807864 135.88350151]",48.04210133180913,50.3066835277768,71.05848598361419,59.202018271989196,121.69162093668984,68.34890366020745,41.757732960009946,68.41246206902936,37.64807864196636,135.8835015058739
fb4d98e0-f887-4632-b441-c55b3ee0e407,882.2512823,881.491885,46.97117515,0.666666667,0.0,68.20057755,interruption,"[73.78245388 66.889392   64.92621272 75.24033783 74.90539443 63.8427955
 68.74933857 68.36496989 68.96507371 65.35237316]",73.78245387999986,66.8893920021781,64.92621272057664,75.2403378303433,74.90539442630744,63.84279549568102,68.74933857212672,68.36496988591263,68.96507371462296,65.35237315812329
77bc067d-959f-470a-894d-4b6213fca00c,840.9433656,839.750375,60.97577199,7.4,0.133333333,71.73193204,interruption,"[82.40963878 73.8109298  71.29268    80.55205209 67.17638413 74.21877911
 75.71512988 65.86169229 69.7676294  67.18992684]",82.40963878203605,73.81092980462098,71.29267999691395,80.5520520946528,67.17638413176311,74.21877911370457,75.71512988396299,65.86169229111773,69.76762940014015,67.18992683764968
35cb3418-ca79-46e5-83e9-ef9170cdfdbf,877.3674163,883.051845,115.8080134,9.733333333,1.933333333,69.65122675,no stress,"[75.90936761 68.52485475 78.1380594  91.51636334 62.10938321 55.72404642
 64.55951239 55.09319356 65.34032416 66.47240613]",75.90936761259847,68.52485475127283,78.13805939616354,91.51636333829862,62.109383210079486,55.724046422248975,64.5595123916734,55.093193558671345,65.34032415988206,66.47240613438682
f63e9c4b-b18f-49cd-97e9-e828b8a115bf,798.8981236,783.78854,107.636291,1.133333333,0.0,76.30677647,no stress,"[80.97897828 83.1384108  61.61681758 77.08371492 60.436875   75.70355911
 78.38560411 73.64404245 79.91634739 80.26618918]",80.97897828128616,83.1384108038015,61.61681757574389,77.08371492164757,60.436874997189044,75.70355910553164,78.38560411181936,73.6440424540964,79.91634739162129,80.26618917810464
64414b4b-2964-4eea-92eb-dadd64efce8f,888.850614,909.4107,102.8760879,9.933333333,0.666666667,68.56194904,time pressure,"[57.15045247 67.11689477 73.26244876 56.02739455 67.7230604  65.81118474
 64.06025687 56.662689   73.88280385 77.28146162]",57.150452466053686,67.1168947742363,73.26244876145583,56.027394546869054,67.72306039565913,65.8111847363451,64.06025687431706,56.662688997665335,73.88280384927575,77.28146162267214
5430c95a-e11e-4667-a03a-c31f156b007c,765.0756681,770.185545,55.99932654,0.8,0.0,78.85721168,interruption,"[77.06947808 76.78808356 88.45157161 74.19973602 75.86185498 80.20460552
 74.86116997 91.51585542 80.15015521 78.106231  ]",77.06947807635574,76.78808355979365,88.45157161490243,74.19973602288982,75.86185497565454,80.20460552301489,74.86116996864823,91.51585541961377,80.15015520765506,78.10623099524007
7d7ce391-296b-43e7-9a9e-0778b9008a23,1100.829803,1137.8514,160.8732495,16.8,0.933333333,55.87473756,time pressure,"[71.40435816 55.30321578 59.88139261 86.05365214 55.79964705 56.22635875
 58.32431558 50.33731087 41.82206152 60.1218169 ]",71.40435815677147,55.30321577692394,59.88139260534571,86.05365213720542,55.79964705018848,56.22635874589005,58.32431558266897,50.337310873459906,41.82206151834576,60.12181689902574
450e641b-b122-4da3-8b23-57f3433feeb7,972.7224477,958.82585,86.99620356,10.4,0.4,62.16980499,no stress,"[60.75138685 74.28903987 54.82088385 58.62081474 59.76266897 67.96340741
 82.07787897 62.02235772 57.82990862 69.09801626]",60.75138684827379,74.28903986944862,54.82088385162594,58.62081473986331,59.76266896566107,67.96340740676145,82.07787896968739,62.022357716762,57.829908616033826,69.09801626286023
2bd8f386-1e75-4d0e-8b00-f87cbf771f98,710.37427,731.23894,127.7832755,7.466666667,1.2,87.87766942,no stress,"[ 66.11013927  84.39802219  77.52730249  84.87673448  70.59221455
  76.58392799 100.17028746  78.25858363  82.21732702  84.1171987 ]",66.11013927350537,84.39802218535304,77.5273024879879,84.87673447848798,70.5922145515035,76.58392798504002,100.17028745775937,78.25858362658653,82.21732702054013,84.11719870183786
d011fa96-264c-45c4-a27f-e585ad0fd652,1005.77773,878.73789,381.5518944,11.73333333,1.866666667,67.94945735,interruption,"[ 47.01907505  53.00957921  53.7034868  100.64620837  90.33627042
 119.97881559  68.65810776  50.69809422 101.48171211  34.13780169]",47.019075051564734,53.00957921043599,53.70348680390388,100.64620836877675,90.33627042283979,119.97881559139189,68.65810776388516,50.69809422194226,101.48171211210398,34.13780168505287
3e216e87-b62d-46d7-9158-9c9c68ec0717,894.9461974,890.95433,105.8911013,7.866666667,0.4,67.99895563,time pressure,"[70.05962278 53.86115291 66.52685608 68.16792046 55.10345455 73.32505665
 63.27490174 60.31313759 72.74155136 70.28236744]",70.05962277594034,53.86115291227221,66.52685607962424,68.1679204566878,55.103454552331634,73.32505665463987,63.27490174439446,60.31313759283629,72.74155136447611,70.28236744156955
8efd97b7-06a7-44fd-9125-23aba52ad3db,832.5248426,833.84684,66.19399969,7.666666667,0.2,72.54101378,interruption,"[82.24482433 78.40215203 72.08473768 72.00326506 76.30366333 67.66936375
 75.49648007 67.75057622 70.67964433 76.13981046]",82.24482433085748,78.40215202749397,72.0847376848111,72.00326505963176,76.30366333042046,67.66936374813868,75.49648006780548,67.7505762207799,70.67964432977143,76.13981045652449
fb3beebd-a686-43c1-bb80-cbe68f7b2f54,1207.046453,1173.72015,210.7996358,15.06666667,2.4,51.28991152,time pressure,"[ 92.65799012  35.13347694 121.36754184  71.12045923  60.66711834
  45.30554618  44.97956319  54.9307262   48.65279728  50.85100321]",92.65799012284972,35.13347694190352,121.36754183510622,71.12045923098287,60.66711834461096,45.30554618397759,44.97956318897263,54.93072619638392,48.652797280287366,50.851003207234776
aa93168b-9678-4492-ac0d-f6fd46adc765,1223.311536,1140.5842,290.4763427,11.4,1.066666667,51.81451661,interruption,"[ 33.89429281  48.14944873  45.17085396  60.34173629  43.06484989
  89.27763105  31.73697994  48.06080271  45.37145739 142.80315385]",33.894292808336516,48.14944873466504,45.17085396283817,60.34173629213008,43.0648498919767,89.27763105442979,31.736979944853125,48.060802706550135,45.37145738649141,142.80315385426033
764601c6-255f-47a9-863e-91a584aa0a1d,898.8452715,885.878755,117.3081668,8.4,0.733333333,67.90876877,time pressure,"[70.45357356 69.2849958  70.27553061 70.73644594 68.9205782  66.94547789
 67.59190373 73.56968026 65.99810224 77.77423755]",70.45357356298882,69.28499579609938,70.27553061118509,70.73644593579445,68.92057820259839,66.94547788606182,67.59190373271446,73.56968026103867,65.99810224464892,77.77423755479325
1e925606-7b76-4e18-b78e-913b217382f6,804.1001295,751.557385,174.3126333,7.0,0.133333333,77.47414865,time pressure,"[ 53.90903561  65.8095922   61.53270628  93.43780806  94.99826764
 136.7498006   68.44189079  57.11223313  74.71423102  82.38238303]",53.90903561058596,65.8095922003988,61.53270628498721,93.43780805951953,94.99826764420588,136.74980060115317,68.44189079301115,57.11223312971846,74.71423101969188,82.38238302720083
94f36343-f4f4-4525-aa96-3aa53a44dc0f,688.6665059,579.80877,228.8559064,2.133333333,0.266666667,94.18245617,no stress,"[131.08458575  87.54020952  71.01253645  84.33896204 104.99424483
  64.30740001  65.65612592  69.88259615 110.94660629  72.82101776]",131.08458575436353,87.54020952196517,71.01253644603547,84.33896204046191,104.9942448267489,64.30740001304282,65.65612591671642,69.88259615215257,110.94660628920595,72.821017755985
c58f6a05-ba88-4a19-9219-84b0f5908040,787.5777885,788.506675,78.14356619,38.06666667,3.533333333,76.96338024,interruption,"[77.18564362 86.02425292 70.13767585 72.53564179 86.72854453 86.62648172
 81.23650084 85.33632448 78.45384646 81.87994897]",77.18564361963678,86.02425292065328,70.13767585334675,72.53564178845961,86.72854452569615,86.62648172404538,81.23650083810949,85.33632447720456,78.4538464636191,81.87994897055417
c6825a7a-f6eb-499d-b315-c3c13c4bec30,954.6487867,936.58721,127.0195246,13.73333333,1.2,63.95002681,no stress,"[52.65779851 64.84824257 60.2336771  78.10272176 65.60670232 66.60053176
 64.40682616 58.27703767 71.21342409 68.80429232]",52.65779850874046,64.84824256571046,60.23367709603847,78.10272176154905,65.6067023231103,66.6005317598599,64.40682616393676,58.277037670631216,71.21342409175803,68.80429231969381
cbb896d4-6c0f-4848-b097-31da9baef82c,982.721105,966.89956,160.5520293,9.866666667,1.066666667,62.74362538,time pressure,"[45.78732297 59.31635945 83.60780358 52.33663704 61.1439822  57.29402947
 64.39901507 60.13287761 47.53690116 65.23360083]",45.787322971765725,59.316359453761294,83.60780357961879,52.33663703672575,61.14398219620368,57.29402946686028,64.39901506641726,60.13287761033194,47.536901159883406,65.23360083334269
d53ff27c-3388-4621-896e-4d6a4bbf799b,549.1736775,517.65374,117.5029803,12.93333333,1.0,113.2405195,interruption,"[107.05303198  85.56181112  81.12304522 113.95513345  97.59988222
  97.45787163 118.15824297 148.83151464 156.97684306 149.34417013]",107.0530319826116,85.56181112476993,81.1230452244697,113.95513345279053,97.59988222409716,97.45787163259335,118.15824297384941,148.83151463820184,156.97684306340062,149.34417012527317
52cfb01d-1023-4c5d-8ca5-151b3e809510,834.593653,838.78869,116.2951164,5.866666667,1.133333333,73.38042918,time pressure,"[72.19064671 60.01534814 67.67228855 62.35217952 86.81149799 65.27138384
 77.238015   61.63103869 62.8442495  76.17864976]",72.19064671244357,60.015348141732105,67.67228855211138,62.352179517777564,86.81149799210236,65.27138384346716,77.23801500424483,61.631038692122694,62.844249501274085,76.17864975965676
138d6b60-4e7d-4663-9899-67f8e909ceed,878.4386772,876.003445,46.12654902,0.933333333,0.0,68.49128472,interruption,"[72.35230753 70.31198158 65.88734815 61.07858325 64.86265107 70.64493839
 67.0759766  64.03065625 65.98889045 76.9849449 ]",72.35230752888792,70.31198157801123,65.88734815440108,61.07858324581091,64.86265107432459,70.6449383863565,67.07597660101779,64.03065624582607,65.98889044539854,76.9849449020261
d9f4452c-63f0-48b7-a460-fafcedfbcbe9,887.0012624,887.6876,121.5051415,9.533333333,1.933333333,68.98372909,no stress,"[73.59087386 71.01202255 63.10146728 81.49300902 71.99403377 52.97659623
 84.87837664 63.01853402 69.88716287 79.78007424]",73.59087385784996,71.0120225515919,63.10146728183832,81.49300902026467,71.9940337729952,52.976596226621666,84.87837664266094,63.018534020055434,69.88716286588205,79.78007424360065
e71acd4e-efc8-4b0a-8ddb-4d38091abfcb,871.8057302,892.03534,92.2091732,12.33333333,1.866666667,69.72995652,interruption,"[62.10438638 70.25641371 77.70100632 62.79834144 71.46235871 75.51052844
 56.49300971 73.46027211 66.25125795 82.92159572]",62.104386383873205,70.25641371446015,77.70100632216769,62.79834144001746,71.46235870873542,75.51052843895167,56.493009707724624,73.46027210937089,66.25125794867901,82.92159572322855
c3b0b1db-4940-409d-91df-3384a45f01cf,943.2467572,937.99551,105.6425744,7.333333333,0.6,64.42087714,time pressure,"[68.43834003 61.51065652 70.57305044 52.16931881 55.27248801 64.2265146
 73.80941542 61.3066479  68.12516597 70.64169615]",68.43834003085539,61.51065651665193,70.57305043914693,52.16931881498494,55.27248801260921,64.22651460017327,73.80941542343574,61.306647897828974,68.1251659704759,70.64169614633883
7f6542a6-a9fe-4c58-9dcc-d89f12ea1b21,767.6167607,769.02178,60.71979769,1.133333333,0.0,78.6763231,interruption,"[87.49884311 75.98617597 83.66495583 76.47360546 84.15595424 83.43733136
 79.5251795  73.0283126  74.23850515 83.22101444]",87.49884311261016,75.98617597105216,83.66495582523709,76.4736054637455,84.15595424394935,83.43733135911339,79.52517949500051,73.0283126002581,74.23850514905338,83.22101443946138
d28660df-d0c7-4501-b6a5-7520ab8d0277,730.666569,733.053425,75.63216257,1.933333333,0.0,83.00448889,no stress,"[93.34896134 76.10245011 85.45496737 75.62216282 90.47215112 96.16943572
 93.41392753 90.03195765 82.46641403 82.21955443]",93.34896133836581,76.10245011481452,85.4549673727491,75.62216281699547,90.47215112388065,96.16943571912276,93.41392753128997,90.03195765138064,82.46641402987323,82.21955443156139
b671f8c2-9b5b-4385-bc48-c786607805e6,729.4072945,727.04928,43.85924327,0.933333333,0.0,82.55670503,no stress,"[84.92704143 87.34533521 74.6192955  84.5789915  80.5506696  78.72958931
 80.95310145 85.62618773 72.36772654 80.79605258]",84.92704143498105,87.34533520712685,74.61929550220579,84.57899149522865,80.55066960236665,78.7295893137009,80.95310144937885,85.62618772813119,72.36772654305187,80.79605258463988
7f0f0934-9548-4562-b520-cb70a5f76c54,723.1703974,716.32396,71.16936163,30.2,1.8,83.76907175,no stress,"[71.51893234 88.23997326 97.36761124 90.41196066 93.90184024 77.25332111
 79.10329271 70.68086093 73.73656259 88.86280082]",71.51893234388827,88.23997326289728,97.36761123691426,90.41196065959127,93.90184023945592,77.25332110641197,79.10329271138203,70.68086093241908,73.73656258757933,88.86280082225798
315ea9b2-0e92-4413-a507-f3f34da287d8,1041.390644,1051.49475,122.5255632,14.6,0.8,58.49457765,interruption,"[63.07784733 64.28762019 68.49580612 57.7881761  53.35852716 50.88503753
 71.19969259 63.07116236 60.97458165 60.80663378]",63.07784732808235,64.28762018932305,68.49580612001554,57.788176096439955,53.35852715906711,50.88503752743272,71.1996925852592,63.07116235644946,60.97458164666178,60.80663377828661
196330fb-617e-4ef3-854b-d05d6079d324,1046.730114,1093.28065,289.5505208,7.933333333,1.333333333,63.21139354,interruption,"[53.75280763 54.99183667 59.63205277 48.55216734 46.10448948 80.28795728
 53.20263593 46.38619575 63.41686148 65.79665429]",53.752807629294686,54.9918366731708,59.632052768747656,48.55216733685007,46.10448948064978,80.28795728152674,53.202635929563236,46.38619575498369,63.41686148293391,65.79665428681527
7af910a8-7964-4369-85a6-0b84a7f4b795,966.5331748,969.672365,99.82826342,9.866666667,0.4,62.79726665,time pressure,"[58.29752839 68.29600345 73.61267151 65.07470518 54.08493427 73.50915236
 53.89009392 51.95336925 68.36314748 58.73402623]",58.297528388749726,68.29600344606371,73.61267151410459,65.07470517716959,54.08493426598868,73.50915235581975,53.89009392422816,51.953369248741254,68.36314747861489,58.734026232333115
5b756521-7cf6-4005-9a92-fa4d945f2dc0,920.5589699,874.62554,312.4758517,13.13333333,2.733333333,73.11614283,no stress,"[ 74.49971821  85.0466651  308.35413124 128.47929359  42.67472768
  70.14217938  56.0678091   53.5419085   63.04095441  82.94993695]",74.49971820843172,85.04666510167486,308.35413124300015,128.47929358867415,42.674727683824706,70.14217938166063,56.06780910120891,53.54190850229733,63.040954409979705,82.94993695039469
3e0189d8-568d-47a8-84b2-c52b0cd9dc72,821.3524649,826.16511,74.93259635,5.466666667,0.0,73.67513675,interruption,"[74.13723122 82.2107021  78.68210322 67.05766095 72.6230154  83.61668939
 74.10854585 76.32991338 65.47722003 73.64523211]",74.13723122450298,82.21070209751338,78.68210321849689,67.05766095359662,72.62301540221651,83.61668939359704,74.10854585155906,76.329913381659,65.47722002939634,73.6452321119401
014c8177-be6f-4f3c-8439-c03ab5d94cfd,819.7227503,820.606135,56.11025883,22.86666667,0.0,73.54610625,no stress,"[69.69523073 80.70021492 69.69173899 77.57351441 76.22007332 66.97135497
 69.8190589  73.122549   71.94648716 74.17976632]",69.69523073270466,80.70021492309404,69.69173899149395,77.5735144098598,76.22007332456246,66.97135497431795,69.81905889576917,73.1225490049464,71.94648715736223,74.1797663214802
e266f9a1-377f-49b1-8b96-b1822e11d061,850.1488864,852.57089,71.33334584,11.33333333,0.2,71.09165925,interruption,"[71.05198733 66.42516331 70.89180439 76.14846697 76.93121113 62.93096404
 75.52045067 63.00768453 63.43173179 69.16654008]",71.05198733093127,66.42516331177814,70.89180439287149,76.14846697308035,76.93121112960675,62.93096404423316,75.52045067137638,63.00768452504737,63.43173178738013,69.16654008062169
01092067-a127-4539-8a79-34bfcac75f2f,768.4977796,767.3333,79.45251827,35.53333333,3.533333333,78.9388458,interruption,"[80.2569955  96.86371207 81.96417035 64.20721774 70.7809301  68.96515219
 79.71540694 75.43300974 72.26650557 94.33907242]",80.25699549907682,96.86371207232672,81.96417035290679,64.20721774067316,70.78093010220428,68.96515219492849,79.71540694171438,75.4330097365175,72.26650557127599,94.33907242442875
7519bebb-6ddc-4e7f-b027-06fdd78edf6f,1092.582346,1117.73245,144.4377994,15.33333333,0.533333333,56.01684072,time pressure,"[53.64437859 44.91661743 54.92341159 58.87836656 60.7870618  66.40111691
 45.50501096 52.85570108 54.29743179 60.38562177]",53.64437858997455,44.91661742539235,54.92341159435996,58.878366556758735,60.787061802034195,66.40111691370856,45.50501095688982,52.8557010773926,54.29743179081919,60.385621774789094
d0097102-cb23-4a63-85c0-6ec25b34907f,817.0028128,808.549375,99.62803118,1.2,0.0,74.42352724,no stress,"[58.90890174 71.06370035 76.07823002 72.74593397 72.24720001 77.46600444
 61.27504771 72.95603158 60.5340107  81.15240691]",58.90890173584118,71.06370035192111,76.07823002072644,72.74593397033378,72.24720000897034,77.4660044413908,61.27504770811148,72.95603158130503,60.53401069764776,81.15240691339179
940d9eee-96fd-4359-8780-d4184ac8b3da,1035.105033,1041.6467,126.1265019,24.13333333,1.333333333,58.9389977,no stress,"[51.15002322 64.61881373 62.48568196 59.6077101  52.84108349 74.08231372
 50.77764374 66.70606441 58.83327255 62.69872055]",51.15002321597709,64.61881373310148,62.485681956757354,59.607710095520076,52.84108349107242,74.0823137150523,50.777643743407474,66.7060644096849,58.83327254790172,62.69872054592005
055936b3-9bed-474b-a5bb-cb0f8a246486,728.7652818,726.1036,38.34508157,1.0,0.0,82.55878812,no stress,"[76.273565   75.30514167 81.33025323 82.55031481 85.10284105 81.06386174
 89.74486851 84.56718422 78.20032692 83.46848173]",76.27356499543956,75.30514167349459,81.3302532314653,82.55031481183119,85.10284105165542,81.06386174159317,89.7448685118589,84.56718421911916,78.20032691764881,83.46848172518357
